time_s,0cm,0.1cm,0.2cm,0.3cm,0.4cm,0.5cm,0.6cm,0.7cm,0.8cm,0.9cm,1cm,1.1cm,1.2cm,1.3cm,1.4cm,1.5cm,1.6cm,1.7cm,1.8cm,1.9cm,2cm
154200,0.17046873491061532,0.17035493800920445,0.17001273349835971,0.1694396433775765,0.16863141210193641,0.16758180499465114,0.1662822969949781,0.16472161617205958,0.16288508469977289,0.16075366456813858,0.1583025546436776,0.15549907650856773,0.15229937911768787,0.14864307287104186,0.1444439884226611,0.13957305934589451,0.13382336400313258,0.12682816951120046,0.11782319624993277,0.10462619063459494,0.054654314772718655
154260,0.17043743882612755,0.17032367807154997,0.16998158215433826,0.16940867354100392,0.16860069749111839,0.16755142051176267,0.16625231917003297,0.16469212370139355,0.16285615912058704,0.160725391129384,0.15827502346442543,0.15547238416756839,0.15227363091134632,0.14861838615289646,0.14442049779155108,0.13955092522820486,0.13380278809260829,0.12680942607141796,0.11780670862324007,0.10461279673831143,0.05465071032363545
154320,0.17040616784016918,0.17029244319927947,0.1699504557761651,0.1693777285040515,0.16857000744647538,0.16752106029360894,0.1662223652393067,0.16466265468389962,0.16282725648106278,0.16069714004175659,0.15824751396933784,0.15544571276076702,0.15224790279998154,0.14859371859251033,0.14439702527036533,0.13952880804294454,0.13378222777678389,0.12679069667452203,0.11779023316328918,0.10459941250590013,0.054647110442792406
154380,0.17037492192007359,0.17026123335977325,0.16991935433136232,0.16934680823447731,0.1685393419360966,0.16749072430870643,0.16619243517184012,0.16463320908924162,0.16279837675158731,0.16066891127647057,0.15822002613056313,0.15541906226135879,0.15222219475795518,0.14856907016554127,0.14437357083620253,0.1395067077688209,0.13376168303617988,0.12677198130311582,0.11777376985516877,0.10458603792570036,0.054643515122235087
154440,0.1703437010332346,0.17023004852047233,0.16988827778751187,0.16931591270009896,0.16850870092813033,0.16746041252562996,0.16616252893673122,0.1646037868871392,0.16276951990260263,0.16064070480479337,0.15819255992030104,0.1553924326425882,0.15219650675967544,0.14854444084769136,0.14435013446620323,0.13948462438457984,0.13374115385135174,0.1267532799398334,0.11775731868399381,0.10457267298607177,0.054639924354027293
154500,0.17031250514709903,0.17019888864887031,0.16985722611224841,0.16928504186878646,0.16847808439077658,0.16743012491300488,0.16613264650312792,0.1645743880473608,0.16274068590459795,0.16061252059803821,0.158165115310796,0.15536582387774228,0.15217083877959175,0.14851983061470136,0.1443267161375438,0.13946255786900058,0.13372064020288532,0.12673459256733594,0.1177408796349021,0.10455931767539206,0.054636338130250046
154560,0.17028133422917924,0.17016775371252651,0.16982619927327197,0.16925419570847439,0.16844749229229938,0.1673998614395201,0.16610278784024016,0.16454501253973575,0.16271187472812187,0.16058435862757592,0.15813769227434749,0.15533923594016127,0.1521451907922039,0.14849523944235987,0.14430331582744599,0.13944050820090434,0.13370014207140449,0.1267159191683182,0.11772445269306032,0.1045459719820607,0.054632756443001612
154620,0.17025018824703561,0.1701366436790481,0.16979519723832992,0.16922337418714462,0.16841692460100924,0.16736962207391035,0.1660729529173231,0.16451566033413739,0.16268308634376616,0.16055621886481908,0.15811029078329544,0.15531266880322431,0.15211956277204888,0.14847066730649075,0.14427993351316393,0.13941847535914237,0.13367965943756069,0.12669725972549961,0.1177080378436558,0.10453263589449351,0.054629179284397283
154680,0.1702190671682958,0.1701055585161094,0.16976421997523686,0.16919257727284545,0.16838638128528263,0.16733940678497497,0.16604314170369544,0.16448633140050151,0.16265432072218308,0.16052810128123932,0.15808291081003689,0.15528612244036502,0.15209395469371567,0.14844611418296697,0.14425656917199808,0.13939645932260886,0.13365919228204437,0.12667861422163376,0.11769163507190523,0.10451930940112891,0.054625606646571276
154740,0.17018797096063745,0.17007449819143458,0.16973326745185674,0.1691618049336745,0.16835586231354463,0.1673092155415617,0.16601335416872326,0.16445702570880985,0.16262557783406997,0.16050000584835147,0.15805555232701066,0.15525959682505758,0.15206836653183176,0.14842158004769793,0.14423322278128328,0.13937446007022955,0.13363874058557448,0.12665998263950029,0.11767524436304713,0.10450599249042221,0.054622038521672814
154800,0.17015689959179914,0.17004346267280881,0.16970233963611428,0.1691310571377892,0.16832536765427983,0.16727904831257651,0.16598359028182985,0.16442774322910056,0.16259685765017901,0.16047193253772404,0.1580282153067073,0.15523309193082527,0.15204279826107173,0.14839706487663762,0.14420989431839587,0.13935247758096878,0.13361830432890553,0.12664136496190961,0.11765886570234643,0.10449268515084915,0.054618474901870197
154860,0.17012585302957564,0.17001245192807313,0.16967143649598992,0.16910033385340276,0.16829489727602739,0.16724890506697951,0.16595385001249197,0.16439848393146383,0.16256816014131301,0.16044388132097451,0.15800089972166448,0.15520660773123701,0.1520172498561537,0.14837256864578119,0.14418658376075086,0.13933051183382669,0.13359788349282425,0.12662276117170121,0.11764249907509261,0.10447938737090455,0.054614915779348183
154920,0.17009483124181951,0.16998146592512656,0.16964055799952193,0.16906963504878533,0.16826445114738328,0.16721878577378646,0.16592413333024067,0.16436924778604323,0.16253948527832696,0.16041585216977089,0.15797360554446882,0.15518014419990872,0.15199172129184019,0.14834809133116605,0.14416329108580284,0.13930856280783999,0.13357747805815076,0.12660417125174406,0.11762614446660034,0.10446609913910257,0.05461136114630892
154980,0.17006383419643675,0.16995050463192124,0.16960970411480097,0.16903896069225938,0.16823402923699515,0.16718869040206441,0.16589444020465746,0.16434003476303141,0.1625108330321236,0.16038784505582768,0.15794633274775199,0.15515370131049927,0.15196621254293516,0.14832363290886855,0.14414001627104286,0.13928663048207918,0.13355708800573607,0.12658559518493442,0.11760980186220746,0.10445282044397537,0.054607810994971057
155040,0.17003286186139763,0.1699195680164737,0.1695788748099821,0.1690083107522112,0.16820363151357348,0.16715861892094219,0.16586477060538454,0.16431084483268074,0.16248220337366392,0.16035985995091584,0.15791908130419982,0.15512727903671994,0.15194072358429225,0.14829919335501202,0.14411675929400619,0.13926471483565575,0.13353671331646813,0.12656703295420169,0.11759347124727987,0.10443955127407679,0.054604265317570823
155100,0.17000191420471941,0.16988865604684716,0.16954807005326702,0.16897768519707335,0.1681732579458747,0.16712857129959396,0.16583512450210885,0.16428167796528698,0.16245359627395112,0.16033189682684723,0.15789185118653787,0.1551008773523197,0.15191525439080139,0.14827477264575431,0.14409352013226023,0.13924281584771089,0.1335163539712623,0.1265484845424992,0.1175771526072041,0.1044262916179766,0.054600724106361874
155160,0.16997099119448503,0.16985776869117056,0.16951728981292261,0.16894708399534272,0.16814290850271907,0.1670985475072567,0.16580550186457882,0.16425253413120636,0.16242501170404752,0.16030395565549102,0.15786464236754685,0.15507449623110106,0.1518898049374032,0.14825037075730119,0.14407029876341734,0.13922093349742731,0.13349600995107158,0.12652994993281391,0.11756084592739498,0.10441304146426661,0.054597187353614657
155220,0.16994009279882713,0.16982690591762248,0.16948653405726519,0.16891650711556602,0.1681125831529757,0.16706854751321551,0.1657759026625901,0.16422341330084139,0.16239644963506017,0.16027603640876001,0.15783745482004991,0.1550481356469065,0.1518643751990767,0.14822598766589473,0.14404709516512409,0.13919906776401955,0.13347568123687789,0.1265114291081583,0.1175445511932892,0.10439980080155539,0.054593655051614905
155280,0.16990921898593786,0.16979606769444075,0.16945580275467004,0.1688859545263478,0.16808228186557123,0.16703857128681251,0.16574632686599455,0.16419431544464919,0.16236791003814982,0.16024813905861884,0.15781028851691983,0.15502179557362691,0.15183896515084677,0.14820162334782047,0.14402390931506764,0.13917721862673954,0.13345536780969736,0.12649292205157545,0.11752826839034933,0.10438656961847161,0.054590127192667766
155340,0.16987836972406467,0.16976525398991871,0.16942509587356766,0.16885542619634772,0.16805200460948672,0.16700861879744305,0.16571677444469612,0.16416524053313825,0.1623393928845269,0.16022026357708069,0.15778314343107652,0.15499547598519778,0.15181357476778126,0.14817727777940468,0.1440007411909732,0.1391553860648746,0.13343506965057803,0.12647442874613651,0.11751199750406201,0.10437334790366247,0.054586603769093744
155400,0.16984754498151117,0.16973446477240536,0.16939441338244435,0.16882492209428038,0.1680217513537576,0.16697869001455645,0.16568724536865193,0.16413618853686879,0.16231089814545249,0.1601924099362074,0.15775601953548693,0.1549691768556003,0.15178820402499121,0.1481529509370143,0.1439775907706044,0.13913357005774757,0.13341478674060059,0.12645594917494166,0.11749573851993837,0.10436013564579423,0.05458308477323006
155460,0.16981674472663685,0.16970370001030585,0.16936375524984182,0.16879444218891596,0.1679915220674742,0.16694878490765572,0.16565773960787183,0.16410715942645285,0.16228242579223809,0.16016457810811022,0.1577289168031655,0.15494289815886086,0.151762852897631,0.14812864279705737,0.14395445803176313,0.13911177058471672,0.13339451906087779,0.12643748332111965,0.11747949142351395,0.10434693283355204,0.054579570197431669
155520,0.16978596892785686,0.1696729596720809,0.16933312144435711,0.16876398644907928,0.16796131671978076,0.16691890344629767,0.16562825713241822,0.16407815317255378,0.16225397579624529,0.16013676806494864,0.1577018352071734,0.15491663986905091,0.15173752136089799,0.14810435333598257,0.14393134295228963,0.13908998762517577,0.13337426659255455,0.12641903116782779,0.11746325620034857,0.10433373945563969,0.05457606003406941
155580,0.16975521755364215,0.16964224372624673,0.16930251193464274,0.16873355484365016,0.16793113527987619,0.16688904560009227,0.16559879791240617,0.16404916974588662,0.16222554812888565,0.1601089797789309,0.15767477472061872,0.15489040196028711,0.15171220939003258,0.14808008253027949,0.14390824551006198,0.13906822115855363,0.13335402931680815,0.1264005926982518,0.11744703283602621,0.1043205555007798,0.054572554275531031
155640,0.16972449057251915,0.16961155214137508,0.16927192668940635,0.16870314734156305,0.16790097771701348,0.16685921133870313,0.1655693619180032,0.16402020911721749,0.16219714276162117,0.16008121322231397,0.15764773531665682,0.15486418440673103,0.15168691696031789,0.14805583035647812,0.14388516568299692,0.13904647116431462,0.13333380721484767,0.12638216789560611,0.11743082131615515,0.10430738095771379,0.054569052914220921
155700,0.169693787953069,0.16958088488609219,0.16924136567741013,0.16867276391180666,0.16787084400049881,0.16682940063184643,0.16553994911942851,0.16399127125736326,0.16216875966596275,0.16005346836740253,0.15762071696848898,0.15483798718258865,0.1516616440470798,0.14803159679114855,0.14386210344904812,0.13902473762195763,0.13331360026791414,0.12636375674313305,0.11741462162636754,0.10429421581520146,0.054565555942559317
155760,0.16966310966393125,0.16955024192908283,0.16921082886747402,0.1686424045234271,0.1678407340996956,0.16679961344929453,0.16551055948695617,0.16396235613719454,0.16214039881347422,0.16002574518655219,0.15759371964936564,0.15481181026211321,0.15163639062568871,0.14800738181090359,0.14383905878620956,0.1390030205110187,0.13329340845728202,0.126345359224105,0.11739843375232098,0.10428106006202234,0.054562063352985198
155820,0.16963245567379337,0.16951962323907954,0.16918031622846577,0.16861206914551766,0.16781064798401382,0.16676984976086576,0.16548119299090605,0.16393346372762663,0.16211206017576232,0.15999804365216058,0.15756674333257784,0.15478565361959684,0.15161115667155264,0.14798318539239114,0.14381603167250798,0.1389813198110644,0.13327323176425368,0.12632697532181875,0.11738225767969394,0.10426791368697209,0.05455857513795076
155880,0.16960182595140871,0.16948902878488045,0.16914982772931858,0.16858175774723669,0.16778058562292769,0.16674010953644189,0.16545184960165982,0.1639045939996352,0.16208374372449311,0.15997036373668289,0.15753978799147228,0.15475951722938491,0.1515859421601301,0.14795900751230717,0.14379302208601541,0.13895963550170279,0.13325307017016935,0.12630860501960503,0.11736609339419364,0.10425477667886873,0.054555091289927984
155940,0.16957122046557319,0.16945845853532648,0.1691193633390079,0.16855147029778444,0.16775054698595301,0.16671039274594554,0.16542252928963949,0.16387574692423559,0.16205544943137118,0.15994270541261152,0.15751285359943135,0.15473340106585734,0.15156074706691269,0.14793484814737889,0.14377003000483285,0.13893796756256932,0.13323292365639391,0.12629024830081625,0.11734994088154584,0.10424164902654451,0.054551611801402076
156000,0.16954063918514911,0.16942791245932468,0.16908892302657524,0.16852120676642693,0.16772053204267043,0.16668069935936317,0.16539323202532974,0.16384692247250465,0.16202717726816088,0.15991506865249683,0.15748594012989364,0.15470730510344802,0.15153557136744331,0.14791070727438205,0.14374705540710714,0.13891631597334134,0.13321279220433085,0.12627190514883896,0.11733380012750526,0.1042285307188541,0.054548136664877574
156060,0.16951008207904511,0.16939739052582839,0.16905850676110817,0.16849096712247552,0.16769054076270568,0.16665102934672596,0.16536395777925905,0.16381812061556172,0.16199892720666831,0.15988745342892979,0.15745904755633691,0.1546812293166282,0.15151041503730059,0.14788658487012638,0.14372409827101659,0.13889468071372574,0.13319267579541008,0.12625357554708364,0.11731767111784693,0.10421542174466786,0.05454466587287355
156120,0.16947954911622906,0.16936689270385,0.16902811451175304,0.16846075133530009,0.16766057311574212,0.16662138267812174,0.16533470652201179,0.16378934132458084,0.16197069921875276,0.15985985971455291,0.15743217585228869,0.15465517367991699,0.15148527805210901,0.14786248091146456,0.14370115857478033,0.13887306176346684,0.13317257441109592,0.12623525947899078,0.11730155383837153,0.10420232209287617,0.054541199417925401
156180,0.16944904026571836,0.16933641896245155,0.16899774624770539,0.16843055937431936,0.16763062907151169,0.16659175932368622,0.16530547822421915,0.1637605845707821,0.16194249327631824,0.1598322874820523,0.15740532499131846,0.15462913816787402,0.15146016038753127,0.14783839537528609,0.1436782362966513,0.1388514591023407,0.13315248803288121,0.12621695692802662,0.1172854482749015,0.10418923175238599,0.054537737292585348
156240,0.16941855549659232,0.16930596927075672,0.16896740193822254,0.16840039120901321,0.16760070859980652,0.16656215925361445,0.16527627285657082,0.16373185032544293,0.16191430935132464,0.15980473670416806,0.15737849494704803,0.15460312275510871,0.15143506201927812,0.14781432823852536,0.14365533141492504,0.13882987271016256,0.13313241664229489,0.12619866787768899,0.11726935441328627,0.10417615071212544,0.054534279489421349
156300,0.16938809477797756,0.16927554359793653,0.16893708155260845,0.16837024680890816,0.16757081167046509,0.16653258243814714,0.16524709038980095,0.163703138559884,0.1618861474157744,0.15977720735368153,0.15735168569313884,0.15457712741626919,0.15140998292309665,0.14779027947815146,0.14363244390792934,0.13880830256677745,0.13311236022089273,0.12618039231149997,0.11725327223939597,0.10416307896103828,0.054530826001017864
156360,0.16935765807905676,0.16924514191321796,0.16890678506022311,0.16834012614358568,0.16754093825338037,0.1665030288475787,0.16521793079469702,0.16367444924547803,0.16185800744172021,0.15974969940342321,0.15732489720329998,0.15455115212604861,0.15138492307477724,0.14776624907117447,0.1436095737540308,0.13878674865206636,0.13309231875026334,0.12616213021301048,0.11723720173912487,0.10415001648808746,0.054527376819975541
156420,0.16932724536906879,0.16921476418588399,0.16887651243048221,0.16831002918268323,0.16751108831850012,0.16647349845225781,0.16518879404209927,0.16364578235364988,0.16182988940126578,0.15972221282627272,0.15729812945128774,0.15452519685918589,0.15135988245015408,0.14774223699464578,0.14358672093163419,0.13876521094594582,0.13307229221202754,0.12614388156580034,0.11722114289839229,0.10413696328225487,0.054523931938910052
156480,0.16929685661730345,0.16918441038526855,0.16884626363285221,0.16827995589588801,0.16748126183582204,0.16644399122258188,0.16515968010289619,0.16361713785587118,0.16180179326656058,0.15969474759515404,0.15727138241090149,0.15449926159046123,0.1513348610251003,0.14771824322565372,0.14356388541917933,0.13874368942836457,0.13305228058783575,0.12612564635347534,0.11720509570313929,0.10412391933253948,0.054520491350454614
156540,0.16926649179310563,0.16915408048076061,0.16881603863685404,0.16824990625294178,0.16745145877539724,0.16641450712900149,0.16513058894802818,0.16358851572366462,0.16177371900980347,0.1596673036830395,0.15724465605598711,0.1544733462946995,0.15130985877553199,0.14769426774132716,0.1435410671951439,0.13872218407930664,0.13303228385937024,0.12610742455966961,0.11718906013933124,0.10411088462795896,0.054517055047257484
156600,0.16923615086587362,0.16912377444180235,0.16878583741206191,0.16821988022363885,0.16742167910732905,0.16638504614201846,0.16510152054848623,0.16355991592860222,0.16174566660324172,0.15963988106294788,0.15721795036043554,0.15444745094676868,0.15128487567740612,0.14767031051883397,0.14351826623804215,0.13870069487878975,0.13301230200834413,0.12608921616804475,0.11717303619295685,0.10409785915754904,0.054513623021983135
156660,0.16920583380505916,0.16909349223788941,0.16875565992810304,0.16818987777782632,0.16739192280177292,0.16635560823218579,0.16507247487531163,0.16353133844230541,0.16171763601917055,0.15961247970794484,0.15719126529818278,0.15442157552158023,0.15125991170672137,0.14764637153538124,0.14349548252642499,0.13867922180686545,0.13299233501650132,0.12607102116228971,0.11715702385002795,0.10408484291036342,0.054510195267311441
156720,0.16917554058016721,0.16906323383857058,0.16872550615465789,0.16815989888540384,0.16736218982893639,0.16632619337010832,0.16504345189959618,0.1635027832364449,0.16168962722993341,0.15958509959114267,0.15716460084320985,0.15439571999408869,0.15123496683951737,0.1476224507682149,0.14347271603887993,0.13865776484361955,0.13297238286561658,0.12605283952612081,0.11714102309657988,0.10407183587547394,0.05450677177593917
156780,0.16914527116075623,0.16903299921344786,0.16869537606145951,0.16812994351632352,0.16733248015907887,0.1662968015264415,0.16501445159248193,0.16347425028274074,0.16166164020792145,0.15955774068570033,0.15713795696954291,0.154369884339292,0.1512100410518751,0.14759854819461996,0.14344996675403104,0.13863632396917133,0.13295244553749572,0.12603467124328183,0.11712503391867106,0.10405883804197036,0.054503352540577789
156840,0.16911502551643753,0.16900278833217636,0.16866526961829395,0.16810001164059002,0.16730279376251153,0.16626743267189209,0.16498547392516122,0.16344573955296171,0.1616336749255739,0.1595304029648229,0.1571113336512526,0.15434406853223084,0.15118513431991651,0.14757466379192033,0.1434272346505388,0.138614899163674,0.1329325230139749,0.1260165162975436,0.11710905630238318,0.10404584939896029,0.05449993755395522
156900,0.1690848036168765,0.16897260116446491,0.16863518679500072,0.16807010322826105,0.16727313060959825,0.16623808677721888,0.16495651886887699,0.16341725101892687,0.16160573135537851,0.15950308640176272,0.15708473086245547,0.1543182725479898,0.15116024661980523,0.14755079753747918,0.14340451970710064,0.13859349040731497,0.13291261527692175,0.1259983746727048,0.11709309023382154,0.10403286993556982,0.054496526808815005
156960,0.16905460543178721,0.168942437680071,0.16860512756146789,0.16804021824944237,0.16724349067075037,0.16620876381322711,0.16492758639491847,0.16338878465250009,0.16157780946986694,0.15947579096981493,0.15705814857730885,0.15429249636169293,0.1511353779277427,0.14752694940869573,0.14338182190244761,0.13857209768031262,0.13289272230823193,0.12598024635258923,0.11707713569911253,0.10401989964094129,0.054493120297915712
157020,0.16902443093094424,0.16891229784881268,0.16857509188764358,0.16801035667429928,0.1672138739164383,0.16617946375078066,0.16489867647463216,0.16336034042560119,0.16154990924162538,0.15944851664232726,0.15703158677002144,0.15426673994851342,0.151110528219977,0.14750311938301303,0.14335914121535195,0.13855072096292367,0.13287284408983624,0.12596213132105141,0.11706119268440925,0.10400693850423763,0.054489718014032809
157080,0.16899428008416725,0.16888218164055288,0.16854507974352073,0.16798051847304196,0.16718428031717628,0.16615018656078626,0.16486978907940672,0.16333191831019186,0.16152203064328047,0.15942126339268714,0.15700504541483987,0.15424100328366075,0.15108569747279121,0.14747930743790758,0.14333647762461715,0.1385293602354338,0.13285298060369136,0.1259440295619694,0.11704526117588418,0.10399398651463691,0.054486319949956695
157140,0.16896415286133312,0.16885208902521159,0.16851509109914922,0.16795070361593661,0.16715470984353456,0.16612093221420618,0.16484092418068519,0.16330351827828626,0.1614941736475107,0.1593940311943319,0.15697852448605901,0.15421528634239087,0.15106088566251244,0.14745551355089734,0.1433138311090858,0.13850801547816466,0.13283313183178727,0.12592594105925028,0.1170293411597351,0.10398104366133654,0.054482926098492722
157200,0.16893404923236927,0.16882201997275956,0.16848512592462911,0.16792091207329948,0.1671251624661326,0.16609170068205087,0.16481208174995837,0.16327514030194568,0.16146633822703987,0.15936682002074296,0.15695202395801661,0.15418958910000102,0.15103609276550717,0.14743173769953766,0.14329120164763526,0.1384866866714701,0.13281329775614303,0.1259078657968275,0.11701343262218158,0.10396810993355123,0.054479536452462229
157260,0.16890396916725353,0.16879197445321747,0.16845518419011035,0.16789114381549636,0.16709563815563899,0.16606249193537956,0.16478326175876448,0.16324678435327783,0.16143852435463729,0.159339629845446,0.15692554380509269,0.15416391153182885,0.15101131875818066,0.14740797986142046,0.14326858921917743,0.13846537379573629,0.13279347835880692,0.12588980375865999,0.11699753554946551,0.10395518532051247,0.054476151004702662
157320,0.16887391263602236,0.16876195243666495,0.16842526586580162,0.16786139881295109,0.16706613688277958,0.16603330594530752,0.16475446417869716,0.16321845040444463,0.16141073200312506,0.15931246064201779,0.15689908400171695,0.15413825361325983,0.15098656361698354,0.14738424001418077,0.14324599380266445,0.13844407683138635,0.13277367362186121,0.12587175492873712,0.11698164992785415,0.10394226981147177,0.054472769748066453
157380,0.16884387960875533,0.16873195389322429,0.168395370921954,0.16783167703612986,0.16703665861832218,0.16600414268299171,0.16472568898139084,0.16319013842764774,0.16138296114536413,0.15928531238407295,0.15687264452235547,0.15411261531971424,0.15096182731839991,0.14736051813548509,0.14322341537707803,0.13842279575887084,0.13275388352741299,0.12585371929107012,0.11696577574363373,0.10392936339569497,0.054469392675421203
157440,0.16881387005559279,0.16870197879307872,0.16836549932887912,0.16780197845555872,0.16700720333309396,0.16597500211964758,0.16469693613853734,0.16316184839514525,0.16135521175427014,0.15925818504527908,0.15684622534152562,0.15408699662666173,0.15093710983896066,0.14733681420304445,0.14320085392144166,0.1384015305586791,0.13273410805760458,0.12583569682970169,0.11694991298311699,0.10391646606246889,0.054466019779649974
157500,0.16878388394672048,0.16867202710645673,0.16833565105693402,0.16777230304180876,0.16697777099796646,0.16594588422653406,0.16466820562187132,0.16313358027923705,0.16132748380279988,0.15923107859934374,0.15681982643378331,0.15406139750960868,0.15091241115523199,0.14731312819460327,0.14317830941481002,0.13838028121132925,0.13271434719460465,0.12581768752869779,0.1169340616326366,0.10390357780109534,0.054462651053651188
157560,0.1687539212523789,0.16864209880364142,0.16830582607652977,0.16774265076550496,0.16694836158386436,0.16591678897496281,0.16463949740317935,0.1631053340522737,0.16129977726395928,0.159203993020022,0.15679344777373019,0.1540358179441059,0.15088773124382235,0.1472894600879458,0.14315578183627517,0.13835904769737414,0.13269460092061341,0.12579969137215241,0.11691822167854903,0.1038906986008948,0.054459286490339459
157620,0.16872398194285973,0.16861219385496715,0.16827602435812833,0.16771302159732246,0.16691897506176248,0.16588771633629479,0.16461081145429604,0.16307710968665309,0.16127209211080026,0.15917692828111388,0.15676708933601158,0.15401025790574574,0.15086307008137981,0.1472658098608938,0.14313327116496463,0.13833782999739927,0.13267486921786081,0.12578170834418595,0.11690239310723322,0.10387782845120506,0.054455926082642547
157680,0.16869406598850614,0.16858231223081949,0.16824624587224307,0.16768341550798771,0.16688961140268582,0.16585866628194021,0.16458214774710483,0.16304890715482068,0.16124442831642147,0.1591498843564646,0.15674075109531613,0.15398471737016214,0.15083842764459229,0.14724217749130691,0.14311077738004097,0.13831662809202283,0.13265515206860648,0.12576373842894523,0.11688657590509052,0.10386496734138134,0.054452569823505312
157740,0.16866417335971068,0.16855245390163337,0.16821649058943636,0.16765383246827564,0.16686027057770766,0.16582963878335719,0.16455350625353579,0.1630207264292674,0.16121678585396576,0.15912286121996225,0.15671443302637419,0.15395919631302932,0.15081380391018584,0.14721856295708088,0.14308830046070081,0.13829544196189428,0.13263544945513889,0.1257457816106024,0.11687077005854417,0.10385211526079563,0.054449217705887031
157800,0.16863430402692228,0.16852261883790026,0.16818675848032641,0.16762427244901659,0.16683095255795605,0.16580063381205748,0.16452488694557207,0.16299256748253671,0.16118916469662706,0.15909585884554434,0.15668813510396359,0.15393369471006704,0.15078919885493017,0.14719496623615258,0.14306584038617934,0.1382742715876992,0.13261576135977873,0.1257278378733587,0.11685497555404153,0.1038392721988388,0.054445869722762857
157860,0.1686044579606347,0.16849280701015598,0.16815704951557625,0.16759473542108524,0.16680165731460295,0.16577165133959662,0.16449628979523961,0.16296443028721311,0.16116156481763946,0.15906887720718771,0.15666185730290022,0.15390821253703144,0.15076461245562969,0.14717138730649187,0.14304339713574279,0.13825311695015141,0.13259608776487308,0.12570990720143843,0.11683919237805013,0.10382643814491721,0.054442525867120992
157920,0.16857463513139795,0.16846301838899277,0.16812736366590475,0.16756522135541196,0.16677238481887494,0.16574269133758368,0.16446771477461708,0.16293631481593346,0.16113398619028774,0.15904191627891814,0.15663559959804735,0.15388274976972427,0.15074004468913221,0.14714782614610969,0.14302097068869588,0.13823197803000056,0.1325764286528012,0.12569198957909453,0.1168234205170617,0.10381361308845592,0.054439186131966917
157980,0.16854483550980959,0.16843325294505043,0.16809770090207779,0.16753573022297349,0.16674313504204522,0.16571375377767358,0.16443916185582788,0.16290822104137823,0.16110642878789971,0.15901497603480316,0.15660936196430847,0.15385730638398584,0.15071549553232252,0.14712428273305195,0.14299856102437572,0.13821085480802667,0.13255678400597007,0.12567408499060462,0.11680765995758892,0.10380079701889634,0.054435850510320259
158040,0.16851505906652128,0.16840351064902251,0.16806806119491541,0.1675062619948007,0.16671390795543994,0.1656848386315736,0.16441063101104733,0.16288014893627814,0.16107889258385194,0.15898805644895778,0.15658314437663276,0.1538318823557005,0.15069096496212717,0.14710075704540412,0.14297616812215705,0.13818974726504396,0.13253715380681824,0.1256561934202742,0.11679191068616819,0.10378798992569824,0.054432518995215506
158100,0.16848530577222945,0.16837379147164733,0.1680384445152818,0.16747681664196787,0.16668470353042839,0.16565594587103363,0.1643821222124921,0.16285209847340526,0.16105137755156101,0.1589611574955356,0.15655694681000701,0.15380647766078856,0.15066645295550718,0.14707724906128442,0.142953791961445,0.13816865538189529,0.13251753803780955,0.1256383148524316,0.11677617268935531,0.10377519179833629,0.054429191579702135
158160,0.16845557559769095,0.16834409538372372,0.16800885083410136,0.16744739413560922,0.16665552173843917,0.16562707546786201,0.16435363543243664,0.16282406962558749,0.16102388366449838,0.15893427914874364,0.15653076923946929,0.15378109227521966,0.15064195948947071,0.14705375875885529,0.1429314325216863,0.13814757913946182,0.13249793668144347,0.12562044927143629,0.11676044595373274,0.10376240262630579,0.054425868256845061
158220,0.16842586851370106,0.16831442235608879,0.16797928012233698,0.16741799444689687,0.16662636255093835,0.16559822739390381,0.1643251706431913,0.16279606236568814,0.16099641089616984,0.15890742138282229,0.15650461164009011,0.15375572617499444,0.15061748454105522,0.14703028611630736,0.14290908978235406,0.13812651851864921,0.13247834972024136,0.12560259666166751,0.11674473046589962,0.10374962239911513,0.054422549019722592
158280,0.16839618449111712,0.16828477235964159,0.1679497323510126,0.16738861754706408,0.16659722593945248,0.16556940162106379,0.16429672781712523,0.16276807666662818,0.16096895922013718,0.15888058417206619,0.1564784739869923,0.15373037933616393,0.15059302808734643,0.14700683111187673,0.14288676372296408,0.13810547350040261,0.13245877713676074,0.12558475700753649,0.11672902621248232,0.10373685110629355,0.054419233861429786
158340,0.16836652350083858,0.16825514536532304,0.16792020749119438,0.16735926340738563,0.1665681118755491,0.16554059812128727,0.16426830692664723,0.16274011250136725,0.16094152861000019,0.15885376749080685,0.1564523562553341,0.15370505173481314,0.15056859010546264,0.14698339372383049,0.14286445432306097,0.13808444406569398,0.13243921891358315,0.12556693029347596,0.11671333318012542,0.10372408873738458,0.054415922775075329
158400,0.16833688551381853,0.16822554134412793,0.1678907055140017,0.16732993199918919,0.16653902033084828,0.16551181686657118,0.16423990794421695,0.16271216984291481,0.16091411903940711,0.15882697131342283,0.1564262584203194,0.15367974334707082,0.15054417057256358,0.14695997393047475,0.14284216156222629,0.13806343019552927,0.13241967503332158,0.12554911650394629,0.11669765135549727,0.10371133528195016,0.054412615753782201
158460,0.16830727050106004,0.16819596026710087,0.16786122639060397,0.1673006232938519,0.16650995127701865,0.16548305782896053,0.16421153084234127,0.16268424866432624,0.16088673048205099,0.15880019561433606,0.15640018045719406,0.15365445414910633,0.15051976946584777,0.14693657171015231,0.14281988542007584,0.13804243187094636,0.13240014547861792,0.12553131562343373,0.11668198072528796,0.10369859072956888,0.054409312790689321
